graph,seed,case,noise,method,response_error,full_parameter_rmse,active_parameter_mae,identifiable_coordinate_error,estimate_norm
10,0,15,0.003,oracle8,0.023345736185636904,0.02984396543824854,0.06921257548351675,0.41463076295763596,0.18527167551677917
10,0,15,0.01,full56,0.09302137208719094,0.03289559667796064,0.07756045840428327,0.6167237095832717,0.07977830569421206
10,0,15,0.01,group5,0.05442654305928543,0.03306064815310991,0.07734108060813513,0.6560583487520345,0.08432758946837542
10,0,15,0.01,fisher3,0.09771820576224696,0.03309420543099151,0.07698457499803335,0.8122612322894707,0.09011366769091685
10,0,15,0.01,fisher8,0.09771784570843398,0.033095026637398196,0.07698704066690318,0.8122612322894717,0.09011367848870686
10,0,15,0.01,oracle8,0.0900096970497396,0.031007546303314766,0.07040754763303822,0.6558930416925749,0.20609154276939443
10,0,16,0.001,full56,0.054083293534613525,0.03523215073603455,0.08771711980535113,0.17902546568005362,0.019573565437881774
10,0,16,0.001,group5,0.6033407492795392,0.035216767565071916,0.08759849988227476,0.5543080281548245,0.021560535916675456
10,0,16,0.001,fisher3,0.040664988801562094,0.035228913205811965,0.08763329501971515,0.08829365328607472,0.021350578254751965
10,0,16,0.001,fisher8,0.040664999197225875,0.03522896983853362,0.0876335657430723,0.08829365328607422,0.021350579529823784
10,0,16,0.001,oracle8,0.059479073352607145,0.034181180827947355,0.07936375705831113,0.046816217692059583,0.06659603952657392
10,0,16,0.003,full56,0.17142264257801346,0.03525029855915302,0.08713781486943292,0.4102081029320434,0.032199693900558865
10,0,16,0.003,group5,0.6128694940271511,0.035259400157777405,0.08684145969430997,0.952951560096937,0.037405383668530315
10,0,16,0.003,fisher3,0.18648161421536447,0.035272450124050156,0.08698432062976913,0.5785470276358514,0.03578996383980812
10,0,16,0.003,fisher8,0.18648172296633125,0.0352725277839874,0.0869846841363886,0.5785470276358512,0.03578996589214459
10,0,16,0.003,oracle8,0.23969401794006465,0.034288068559946296,0.0805408416542793,0.308201577754855,0.08829851091695302
10,0,16,0.01,full56,1.4242992401469237,0.03604576029963557,0.08495449664317459,2.491772041346795,0.07991080308450374
10,0,16,0.01,group5,1.0448439729635493,0.03641736801156222,0.08416140890095589,3.25901667478296,0.09355710381657421
10,0,16,0.01,fisher3,1.4553997608077853,0.03633241910926623,0.0845671527349151,2.901492499460219,0.08912357916650794
10,0,16,0.01,fisher8,1.4553952811597468,0.03633228254912028,0.0845653443074685,2.901492499460218,0.08912360954424098
10,0,16,0.01,oracle8,1.9067390288034387,0.03870435483708542,0.09092885156077424,1.9594291442655671,0.20365816412325174
10,0,17,0.001,full56,0.019399285649311027,0.029701716667536078,0.06054652703973465,0.17682445682889192,0.0439692372091952
10,0,17,0.001,group5,0.27981509359727996,0.030266710696830946,0.06404808389832126,1.0191799191749231,0.03654889395340721
10,0,17,0.001,fisher3,0.020582654398238462,0.02971517851446535,0.06041356895483044,0.23543406164222344,0.045198759295984534
10,0,17,0.001,fisher8,0.020582649233529666,0.029715213437488553,0.06041372331598007,0.23543406164222275,0.045198759325318735
10,0,17,0.001,oracle8,0.026658473232895306,0.02681952224481281,0.04610667489716646,0.15724838506539873,0.116006187245782
10,0,17,0.003,full56,0.0394096182944156,0.029694718332115913,0.061296635992261955,0.13680191138581507,0.03882643776678035
10,0,17,0.003,group5,0.2811160396533572,0.03014616682126643,0.06473910396979285,0.9016335625944678,0.024256017647016216
10,0,17,0.003,fisher3,0.03863725370263015,0.029692305500613456,0.06124387328953136,0.11996751358208456,0.03907859849837519
10,0,17,0.003,fisher8,0.03863717964458011,0.02969233267328402,0.06124419026989098,0.11996751358208424,0.03907859958743581
10,0,17,0.003,oracle8,0.029583002340639954,0.02679597058109465,0.04505626171592888,0.1538291352708256,0.0926483320130468
10,0,17,0.01,full56,0.18362903430105074,0.031087834991456405,0.057917335276906956,1.6048642469175272,0.09207821023487309
10,0,17,0.01,group5,0.3347661740629224,0.032652563773745466,0.06059917549384536,2.355558269498604,0.10711182333122092
10,0,17,0.01,fisher3,0.1895401331217868,0.03158198957243665,0.05791143444533836,1.8738341144572401,0.10230258040110744
10,0,17,0.01,fisher8,0.18954155701715425,0.03158411639322855,0.05791675650427975,1.87383411445724,0.10230262709594745
10,0,17,0.01,oracle8,0.14432523923368812,0.039101850792022615,0.08420648912172796,1.5954290952281343,0.2875133377234947
10,0,18,0.001,full56,0.05678842057466556,0.032158012465363615,0.07922133050343885,0.07167514197112933,0.04559806961850195
10,0,18,0.001,group5,0.8545449797822051,0.0324936174535989,0.07986551322050875,0.6512564554797499,0.04956775940000154
10,0,18,0.001,fisher3,0.05276824782757244,0.032157228342705624,0.07895971573167693,0.062079661444694,0.049553869624732495
10,0,18,0.001,fisher8,0.05276832340827296,0.032157243001712896,0.07895973277446774,0.06207966144469408,0.04955386965840424
10,0,18,0.001,oracle8,0.17740786351692722,0.029809493596654992,0.06769056648382876,0.07513237600946777,0.10913914548863421
10,0,18,0.003,full56,0.176947175541621,0.03227625473798195,0.08034387699765316,0.4465409939213325,0.029901464023258696
10,0,18,0.003,group5,0.8601257029374659,0.03244618456124086,0.08092110755524712,0.6394079494846462,0.027424560751486617
10,0,18,0.003,fisher3,0.1675314881560467,0.032250121505764034,0.08021601882436999,0.39547716669575633,0.03138261658699968
10,0,18,0.003,fisher8,0.16753157551919906,0.03225011190548176,0.08021605604430823,0.3954771666957565,0.03138262149789669
10,0,18,0.003,oracle8,0.14858178583407136,0.029847980799299362,0.06955915235599786,0.1353666344300102,0.08838567688190155
10,0,18,0.01,full56,0.44164657025902365,0.032421249343658455,0.07784527819426426,0.6622813430499447,0.07112260509959258
10,0,18,0.01,group5,0.9448478564305351,0.03313021178785672,0.07817340090219449,1.1741018575902888,0.08521627009008712
10,0,18,0.01,fisher3,0.4545087449160141,0.03261237347019279,0.07733650253456155,0.8691909610815287,0.08057548916882494
10,0,18,0.01,fisher8,0.4545058918092411,0.03261214670644895,0.07733593631236091,0.8691909610815287,0.08057550830113358
10,0,18,0.01,oracle8,0.3373312150731899,0.029842225055623364,0.06927984986941463,0.12862055644078602,0.09073286304971327
10,0,19,0.001,full56,0.023029756869632916,0.03672905654048532,0.07894443573143459,0.01696812909717659,0.028487916437190952
10,0,19,0.001,group5,0.2714918189674767,0.036890737840908974,0.08038948582522709,0.9327754020136821,0.01951721237004325
10,0,19,0.001,fisher3,0.022835170713155075,0.03672917007980835,0.0789459420103727,0.028568923037160944,0.028823661691961884
10,0,19,0.001,fisher8,0.02283513268037906,0.03672909133689442,0.07894576611249929,0.028568923037161246,0.02882366181043908
10,0,19,0.001,oracle8,0.05038333556464618,0.035181584178185885,0.0675403827029104,0.020379287476739616,0.08343181897386706
10,0,19,0.003,full56,0.0540612550228066,0.03673592652992716,0.07922487833956837,0.18525037472928665,0.025780681262859664
10,0,19,0.003,group5,0.2720872060704547,0.036900142062702465,0.08038938728167222,0.9638286529017258,0.021515698157987227
10,0,19,0.003,fisher3,0.053400935483524474,0.03673842837685811,0.0792310334772256,0.2170421513339958,0.026456580898415294
10,0,19,0.003,fisher8,0.053400956410677325,0.036738987096757623,0.07923196615890943,0.2170421513339959,0.026456583354233405
10,0,19,0.003,oracle8,0.061702386156526574,0.035237173179808255,0.0697926524623113,0.1849785985920189,0.07577327775609206
10,0,19,0.01,full56,0.14070563896320779,0.0372915419768357,0.080009063752005,1.6836780039927126,0.04470620091562022
10,0,19,0.01,group5,0.29096363789169727,0.03749455765337687,0.08115314187778636,1.8951478880120838,0.04302807707328877
10,0,19,0.01,fisher3,0.14631877046573755,0.03743298843113846,0.08024830028827411,1.8849797538049964,0.05010709861377064
10,0,19,0.01,fisher8,0.14631887993181278,0.03743112545171903,0.08024522890322341,1.8849797538049962,0.050107112000103704
10,0,19,0.01,oracle8,0.1451348128948464,0.040317725279602985,0.0955079338774704,1.718929371740883,0.12897013672682425
10,0,20,0.001,full56,0.03245339790783663,0.03464324344243464,0.07406006115465244,0.8531123449843926,0.008817441486306607
10,0,20,0.001,group5,0.031719012945465905,0.03463729668170626,0.0740617837582987,0.8873018343645466,0.008963149443947086
10,0,20,0.001,fisher3,0.03286327398059607,0.03464428325753101,0.07406012241759485,0.8722985951186527,0.008855964377243725
10,0,20,0.001,fisher8,0.0328632527358177,0.0346443323444078,0.07405988980812916,0.872298595118652,0.008855975478523556
10,0,20,0.001,oracle8,0.02562159836521229,0.034512300787112794,0.07534915526640229,0.1214925808436182,0.02627088795233613
10,0,20,0.003,full56,0.06151923449766715,0.03476272961072647,0.07406259752576425,2.1261446750193365,0.01784418808943337
10,0,20,0.003,group5,0.06587148280709113,0.03480880451989749,0.07406160432571267,2.350593577283009,0.02027037840246311
10,0,20,0.003,fisher3,0.06665593128352497,0.034791585001804466,0.07406301209783653,2.332056994276213,0.019867847101071458
10,0,20,0.003,fisher8,0.06665591292874218,0.034791625578660106,0.07406293279131795,2.3320569942762135,0.01986784869884247
10,0,20,0.003,oracle8,0.022844404452448015,0.03451219937978798,0.07533929901591058,0.1185028624884164,0.026200853909702705
10,0,20,0.01,full56,0.42346387404469676,0.03481581649016876,0.0740576851486443,2.492170939347938,0.03125478972368296
10,0,20,0.01,group5,0.13859753978464484,0.034634452758403905,0.07405869627280698,1.3073359950017944,0.024357600225498013
10,0,20,0.01,fisher3,0.42522534847663235,0.03482125529762499,0.07405721757163027,2.526474830442154,0.032011152338755865
10,0,20,0.01,fisher8,0.42522536179737064,0.0348209279728495,0.07405887585586024,2.526474830442153,0.03201126585679702
10,0,20,0.01,oracle8,0.1396291266222853,0.0345181979842798,0.07575038691586772,0.24401011759728689,0.0291408619497741
10,0,21,0.001,full56,0.006815323107674077,0.0410222938971352,0.09681991997072822,0.04238948747154488,0.053041601838982384
10,0,21,0.001,group5,0.4459881893375068,0.041547701351959135,0.09908858511409241,0.9033508147012284,0.04942129216060129
10,0,21,0.001,fisher3,0.010362449194077115,0.04103050773586176,0.09660374152352874,0.12580686826103407,0.05570252304375507
10,0,21,0.001,fisher8,0.010362495702407696,0.0410304416342823,0.09660357674597317,0.12580686826103396,0.05570252334938137
10,0,21,0.001,oracle8,0.024218409440813462,0.03769599140156631,0.07568455119684789,0.06934851208862773,0.13731055280091908
10,0,21,0.003,full56,0.07983692464196449,0.04111897366130383,0.0983369963045536,0.4089839941504005,0.038633800398852815
10,0,21,0.003,group5,0.4475437228398199,0.04143079225206426,0.1003313154594244,0.8284035834352546,0.023013408208653517
10,0,21,0.003,fisher3,0.07770154285637065,0.04110966510000576,0.09827735920532465,0.38896464090655464,0.038975312006760174
10,0,21,0.003,fisher8,0.07770156972118623,0.041109507185607436,0.09827689240745999,0.3889646409065545,0.038975313909290626
10,0,21,0.003,oracle8,0.09030303060209366,0.03837568897024675,0.08237867788580205,0.39880388928419525,0.1002351575580935
10,0,21,0.01,full56,0.10413488375825992,0.04133955212884203,0.0980763794533565,0.7389792113208515,0.053025281143122355
10,0,21,0.01,group5,0.4502793351563122,0.04150538548694235,0.10099298061705142,0.9222095877284261,0.012182081521270064
10,0,21,0.01,fisher3,0.107328555224789,0.041364377963383915,0.09813030091602531,0.7674429514074452,0.053515747826903735
10,0,21,0.01,fisher8,0.10732865252922988,0.041364964006177125,0.09813170656160851,0.7674429514074453,0.05351577240606354
10,0,21,0.01,oracle8,0.15761365359413335,0.04034381375074058,0.09497538038562142,0.7365128783367173,0.13957344439169886
10,0,22,0.001,full56,0.03364942416089677,0.021063813408600755,0.042264491196738,0.1548495898594612,0.017536718147231473
10,0,22,0.001,group5,0.09668376200947687,0.021140957152113102,0.04267594620240242,0.6189572588236435,0.015957182878095267
10,0,22,0.001,fisher3,0.03339158673106643,0.021063778535205673,0.04226260324701091,0.15412829430187883,0.017561195849147528
10,0,22,0.001,fisher8,0.03339159286300346,0.02106377018521263,0.04226261004769368,0.15412829430187905,0.017561195946004426
10,0,22,0.001,oracle8,0.032502351357225595,0.020462465861552433,0.037661581291518406,0.23223934143472572,0.040292732453773565
10,0,22,0.003,full56,0.06179697741568294,0.021427414962292956,0.042342200645106,1.5208435891211107,0.034040197012105665
10,0,22,0.003,group5,0.11397483424726441,0.021517366226975945,0.04279412689353403,1.6788526646191122,0.033598965857409076
10,0,22,0.003,fisher3,0.06586659298018792,0.021538925201403297,0.04235600840954527,1.7386192658419488,0.03772941606888926
10,0,22,0.003,fisher8,0.06586661693985231,0.021538911475128,0.042356045015925436,1.7386192658419495,0.037729416374056475
10,0,22,0.003,oracle8,0.046455151188849575,0.02046460416871571,0.03776655380048752,0.23869866174326249,0.03958475646505002
10,0,22,0.01,full56,0.15516314626306918,0.026100768494085144,0.04261644375652353,5.934707948504706,0.11648789614494193
10,0,22,0.01,group5,0.20091800144477356,0.027234562021572855,0.04408073399372314,6.6143950679793075,0.1292666835120206
10,0,22,0.01,fisher3,0.17785972939546213,0.027488419786585384,0.04338155938183323,6.7998493280466485,0.13310597817712122
10,0,22,0.01,fisher8,0.17785965325407216,0.027488290169428043,0.043381153660884124,6.7998493280466485,0.1331059822526922
10,0,22,0.01,oracle8,0.04108704195972106,0.02057504639714501,0.03792906672451157,0.43648320204574853,0.041848080931466025
10,0,23,0.001,full56,0.033904080524639814,0.025235023712921353,0.053321899178655846,0.19574809966920317,0.030580418043661618
10,0,23,0.001,group5,0.8869690314848281,0.025468304279900104,0.055071023261391315,0.9737107822673162,0.005007446477840431
10,0,23,0.001,fisher3,0.04153664161545652,0.025243146398657136,0.053331211355650374,0.2589678330688568,0.031434729717333305
10,0,23,0.001,fisher8,0.0415366630072182,0.025243183998839153,0.05333138217311209,0.2589678330688569,0.03143473087097069
10,0,23,0.001,oracle8,0.1261706258630935,0.022898145180838575,0.042995464568413064,0.1787247557925966,0.09435562101591512
10,0,23,0.003,full56,0.14898788008532934,0.025284500910312514,0.053433217853371254,0.4618978591489012,0.0246296289762765
10,0,23,0.003,group5,0.88854426405938,0.025689680355411405,0.05507102186258742,1.2241085466544308,0.014830853164547653
10,0,23,0.003,fisher3,0.14859288964976158,0.025292088092837287,0.05341863649779302,0.49029546152757275,0.02493903243987826
10,0,23,0.003,fisher8,0.14859283333495096,0.02529250647697556,0.05341967897836908,0.49029546152757286,0.024939039369133432
10,0,23,0.003,oracle8,0.18098732519507046,0.02347340303146675,0.0459582671083167,0.49492307515429773,0.06601671898668689
10,0,23,0.01,full56,0.5862593487243337,0.026544768415262123,0.05295072362071404,2.188764193434603,0.05998623809927348
10,0,23,0.01,group5,1.065414450656301,0.02775911577423244,0.05507140180520001,2.90149736331084,0.07136188575066764
10,0,23,0.01,fisher3,0.6088155705247177,0.0268988621964849,0.052868125206956704,2.473289270767654,0.06749558379262714
10,0,23,0.01,fisher8,0.6088177966024071,0.02689963094047128,0.05287031869308262,2.4732892707676526,0.06749560175423454
10,0,23,0.01,oracle8,0.5935760283465954,0.03329998733049015,0.07639060492786977,2.282670468089053,0.15477168620281673
10,0,24,0.001,full56,0.04465623876695345,0.042318236117794554,0.09682822562478267,0.4454785155731223,0.008799002065748449
10,0,24,0.001,group5,0.041030849899477154,0.042316295453147725,0.09681720584774625,0.4375244819905317,0.009074347546565432
10,0,24,0.001,fisher3,0.04469837645164245,0.042318581300045885,0.09683171863772166,0.46477127977370986,0.009078496909808985
10,0,24,0.001,fisher8,0.04469837427371983,0.042318542869151266,0.09683180988366032,0.4647712797737106,0.009078498429011279
10,0,24,0.001,oracle8,0.04881226832650588,0.04224829359166056,0.09710111824658124,0.6870610725092707,0.032427953891148914
10,0,24,0.003,full56,0.09201401224165481,0.04245445128225039,0.09664811175616106,2.6865835778507967,0.024509991515081778
10,0,24,0.003,group5,0.10383686967835742,0.04252903376820029,0.09681726751252501,2.947290426843881,0.02665253309813393
10,0,24,0.003,fisher3,0.0988750996264021,0.042493127367659415,0.09662796108954343,3.0355618021092434,0.027666387769705366
10,0,24,0.003,fisher8,0.09887508923045969,0.042493085937860275,0.09662772122701471,3.0355618021092434,0.027666389755459857
10,0,24,0.003,oracle8,0.06936759443802723,0.042198682966116986,0.09678671736312425,0.08717463509845884,0.024566941107779978
10,0,24,0.01,full56,0.5565146044359452,0.04241007273730898,0.09673776836851454,2.2208951193880364,0.020448708609325107
10,0,24,0.01,group5,0.5401261051537631,0.04246770925360162,0.09681619589304542,2.4284582107585098,0.023307737422266994
10,0,24,0.01,fisher3,0.5566307764694701,0.042428849328392165,0.09672414371135185,2.4282729012374458,0.022218925617786805
