forward_scenario,load_w,phase_deg,temperature_c,grounding,added_cps_pf,repeat,true_rs_ohm,true_cps_pf,estimated_rs_ohm,estimated_ls_uh,estimated_cps_pf,cps_error_pct,true_ips_rms_a,predicted_ips_rms_a,total_capacitive_source_rms_a,cps_only_total_source_error_pct,valid_frequency_count,median_condition,physics_fit_cost
full_chain,750.0,18.0,80.0,baseline,0.0,0,0.11553425,28.36,0.02375000000000019,96.92934039053749,28.248018978879976,-0.3948555046545289,0.02601191955778277,0.025909210061542558,0.01012424568664229,155.91249820938867,109,2.595143289409542,0.00048651177141053383
full_chain,750.0,18.0,80.0,baseline,0.0,1,0.11553425,28.36,0.023750000000058957,96.87105436202603,28.55357563385501,0.6825657047073824,0.02601191955778277,0.026189467999820266,0.01012424568664229,158.68068407678095,109,2.5951752814407825,0.0004934606846286136
full_chain,750.0,18.0,80.0,baseline,0.0,2,0.11553425,28.36,0.023750000037001635,96.91360431335899,28.41807730332098,0.20478597785959404,0.02601191955778277,0.026065188321609225,0.01012424568664229,157.45313901260877,109,2.5949903207676877,0.0004914270224296944
full_chain,750.0,18.0,80.0,baseline,5.0,0,0.11553425,33.36,0.02375000000000001,96.91049780760385,33.24845686158935,-0.3343619256914195,0.03059794204681358,0.030495634178563914,0.013194241747683943,131.1283570646792,110,2.5992684983493373,0.0005859166768955407
full_chain,750.0,18.0,80.0,baseline,5.0,1,0.11553425,33.36,0.02375000000000001,96.91256140695943,33.22500204656807,-0.40467012419642956,0.03059794204681358,0.030474121316731186,0.013194241747683943,130.96530971232565,110,2.5992036629719286,0.0006029010672731035
full_chain,750.0,18.0,80.0,baseline,5.0,2,0.11553425,33.36,0.02375000000000001,96.86475302922955,33.77171262981138,1.234150568978969,0.03059794204681358,0.030975566722680186,0.013194241747683943,134.76579643629387,109,2.5949539672606763,0.00041874143507020077
full_chain,750.0,18.0,80.0,baseline,10.0,0,0.11553425,38.36,0.02375000000000097,96.9230885274219,38.273597014286544,-0.22524240279836938,0.03518396453584439,0.035104715328724126,0.01696286781204609,106.95035602290493,109,2.5949968139664543,0.0003528013484038852
full_chain,750.0,18.0,80.0,baseline,10.0,1,0.11553425,38.36,0.02375000000000001,96.87489467809229,38.43908372585482,0.20616195478316351,0.03518396453584439,0.035256500484901705,0.01696286781204609,107.8451643646276,108,2.580802636735747,0.0005365898900874397
full_chain,750.0,18.0,80.0,baseline,10.0,2,0.11553425,38.36,0.02375000000000001,96.93480231440968,38.15125050166356,-0.544185344985489,0.03518396453584439,0.034992498557055426,0.01696286781204609,106.2888123917684,109,2.5950393134347394,0.0003543545715104619
full_chain,750.0,18.0,80.0,asymmetric,0.0,0,0.11553425,28.36,0.02375000000003648,96.88671088950207,28.285547283433704,-0.26252720933108675,0.02601191955778277,0.025943631191274276,0.056658646240710285,54.21064054186085,109,2.5950696738426426,0.0005088406448623404
full_chain,750.0,18.0,80.0,asymmetric,0.0,1,0.11553425,28.36,0.02375000000000039,96.91194711580931,28.379482690044636,0.06869777871874022,0.02601191955778277,0.02602978916872107,0.056658646240710285,54.05857552943405,109,2.594816095689112,0.0004978162853147875
full_chain,750.0,18.0,80.0,asymmetric,0.0,2,0.11553425,28.36,0.023750000000002047,96.88180488554961,28.579888660759526,0.7753478870223025,0.02601191955778277,0.02621360242644798,0.056658646240710285,53.73415327453937,110,2.599242729592134,0.0006931653599074538
full_chain,750.0,18.0,80.0,asymmetric,5.0,0,0.11553425,33.36,0.02375000000000002,96.88046474090108,33.717466156985765,1.0715412379669218,0.03059794204681358,0.030925811613814407,0.05284206927255409,41.47501784174618,109,2.5951227960487655,0.00040673542928995957
full_chain,750.0,18.0,80.0,asymmetric,5.0,1,0.11553425,33.36,0.02375000000000001,96.87151821971999,33.69972591241133,1.0183630467965539,0.03059794204681358,0.03090954018169855,0.05284206927255409,41.50581041353576,110,2.5991147680282616,0.0006035854908978288
full_chain,750.0,18.0,80.0,asymmetric,5.0,2,0.11553425,33.36,0.02375000000000001,96.87556511965754,33.723674157315315,1.0901503516646167,0.03059794204681358,0.030931505619639053,0.05284206927255409,41.4642423253763,110,2.5991546328874033,0.0005948413223176008
full_chain,750.0,18.0,80.0,asymmetric,10.0,0,0.11553425,38.36,0.02375000000000001,96.88053382212082,38.38801282874656,0.07302614376059423,0.03518396453584439,0.03520965802836701,0.049157192563455555,28.373334211639715,108,2.580690218989326,0.0005367455101548294
full_chain,750.0,18.0,80.0,asymmetric,10.0,1,0.11553425,38.36,0.0237500000000004,96.90850318891815,38.37229949932836,0.03206334548582596,0.03518396453584439,0.03519524569194913,0.049157192563455555,28.402653087812865,109,2.5949439708268076,0.0003524850545082364
full_chain,750.0,18.0,80.0,asymmetric,10.0,2,0.11553425,38.36,0.02375000000000001,96.89041409984634,38.4844379175064,0.3243949882857149,0.03518396453584439,0.03529809955347889,0.049157192563455555,28.19341847500013,110,2.5993538946038766,0.000536632434496866
