budget,case,n,method,port_response_mae,node_voltage_mae_norm,displacement_current_error_percent,peak_voltage_error_percent,peak_location_hit,peak_location_distance_norm,edge_retention
0.2,9,4,magnitude,3.307901649806299e-06,1.723468889032533e-07,53.967563887728595,4.737011458517437e-05,1.0,0.0,0.1875
0.2,9,4,fisher_proxy,2.243659213057066e-06,1.9541492347623196e-07,48.112431954958794,3.9066722121662056e-05,1.0,0.0,0.1875
0.2,9,4,oracle_edge_current,2.3255152716075556e-06,1.3112210826085697e-07,42.98835858477487,2.7962408336347754e-05,1.0,0.0,0.1875
0.2,9,4,learned_gate,2.3255152716075556e-06,1.3112210826085697e-07,42.98835858477487,2.7962408336347754e-05,1.0,0.0,0.1875
0.2,10,6,distance,2.666794688637649e-06,1.5956254804185408e-07,58.65295982896771,2.3136585246259424e-05,1.0,0.0,0.19444444444444442
0.2,10,6,magnitude,2.589141107563718e-06,1.429805820892224e-07,54.988325371532554,2.2075921808736047e-05,1.0,0.0,0.19444444444444442
0.2,10,6,fisher_proxy,2.1615877437364955e-06,2.0550424114696468e-07,60.08672270546599,2.3494281753994155e-05,1.0,0.0,0.19444444444444442
0.2,10,6,oracle_edge_current,2.2668724785034643e-06,1.4593603690080703e-07,51.49516986540448,2.2296769419611226e-05,1.0,0.0,0.19444444444444442
0.2,10,6,learned_gate,2.166549965344824e-06,1.5831406546869691e-07,52.22069975730209,2.130213166979124e-05,1.0,0.0,0.19444444444444442
0.2,11,8,distance,1.870097747493545e-06,1.322704042728117e-07,65.4322833679902,1.3014451473187888e-05,1.0,0.0,0.203125
0.2,11,8,magnitude,2.048743379078991e-06,1.2515568249027903e-07,67.63062311961583,1.3329987967577898e-05,1.0,0.0,0.203125
0.2,11,8,fisher_proxy,1.5172702750733403e-06,1.236700493070091e-07,58.945113859923694,1.0812409498553811e-05,1.0,0.0,0.203125
0.2,11,8,oracle_edge_current,1.4531679050041232e-06,1.1924407479155206e-07,57.40808512423345,1.0453157186246285e-05,1.0,0.0,0.203125
0.2,11,8,learned_gate,1.4531679050041232e-06,1.1924407479155206e-07,57.40808512423345,1.0453157186246285e-05,1.0,0.0,0.203125
0.2,12,4,distance,1.757602734078767e-06,9.225675356008937e-08,44.08541364673718,2.0622032547827257e-05,1.0,0.0,0.1875
0.2,12,4,magnitude,2.5073994073455954e-06,1.2415056078821567e-07,56.19127994124573,3.52506545671285e-05,1.0,0.0,0.1875
0.2,12,4,fisher_proxy,1.654033232532474e-06,1.3469719414643378e-07,48.15710256966162,2.8083618404238135e-05,1.0,0.0,0.1875
0.2,12,4,oracle_edge_current,1.757602734078767e-06,9.225675356008937e-08,44.08541364673718,2.0622032547827257e-05,1.0,0.0,0.1875
0.2,12,4,learned_gate,1.757602734078767e-06,9.225675356008937e-08,44.08541364673718,2.0622032547827257e-05,1.0,0.0,0.1875
0.2,13,6,distance,4.774373424621068e-06,2.582945215703205e-07,61.5858296493338,3.965156075113999e-05,1.0,0.0,0.19444444444444442
0.2,13,6,magnitude,4.855958443825831e-06,2.6094683778473905e-07,62.27802740975192,4.113197667825829e-05,1.0,0.0,0.19444444444444442
0.2,13,6,fisher_proxy,3.515283210835801e-06,3.020930225362651e-07,55.847290344806375,3.696981423724117e-05,1.0,0.0,0.19444444444444442
0.2,13,6,oracle_edge_current,3.6036814735908075e-06,2.6943443427977767e-07,54.41985195628505,3.356750372894297e-05,1.0,0.0,0.19444444444444442
0.2,13,6,learned_gate,3.6036814735908075e-06,2.6943443427977767e-07,54.41985195628505,3.356750372894297e-05,1.0,0.0,0.19444444444444442
0.2,14,8,distance,4.857644190337888e-06,2.942054975405217e-07,67.69080705878348,3.227484071748504e-05,1.0,0.0,0.203125
0.2,14,8,magnitude,5.501391701991792e-06,2.983286168809441e-07,72.22360312689821,3.767074711047527e-05,1.0,0.0,0.203125
0.2,14,8,fisher_proxy,4.010595176784602e-06,2.772926238968827e-07,61.10089222479228,2.767069580026787e-05,1.0,0.0,0.203125
0.2,14,8,oracle_edge_current,3.851457475394689e-06,2.8402996336316247e-07,60.04531228284099,2.851650696042838e-05,1.0,0.0,0.203125
0.2,14,8,learned_gate,3.851457475394689e-06,2.8402996336316247e-07,60.04531228284099,2.851650696042838e-05,1.0,0.0,0.203125
0.2,15,4,distance,3.218519600416599e-06,2.0705114616478345e-07,48.928206575199454,4.310315988738235e-05,1.0,0.0,0.1875
0.2,15,4,magnitude,5.399672395516031e-06,1.719205789750491e-07,63.84331810448791,3.91799218076451e-05,1.0,0.0,0.1875
0.2,15,4,fisher_proxy,3.176659804883519e-06,2.830249415201705e-07,54.221944118821355,5.614438494133645e-05,1.0,0.0,0.1875
0.2,15,4,oracle_edge_current,3.218519600416599e-06,2.0705114616478345e-07,48.928206575199454,4.310315988738235e-05,1.0,0.0,0.1875
0.2,15,4,learned_gate,3.218519600416599e-06,2.0705114616478345e-07,48.928206575199454,4.310315988738235e-05,1.0,0.0,0.1875
0.2,16,6,distance,2.1684673697454705e-06,1.1311758053676572e-07,56.3102736722402,1.797826639457619e-05,1.0,0.0,0.19444444444444442
0.2,16,6,magnitude,2.2629943046481465e-06,1.1877000182162601e-07,58.19314590334316,1.9268944104426408e-05,1.0,0.0,0.19444444444444442
0.2,16,6,fisher_proxy,1.6161027625210059e-06,1.3828237119486413e-07,52.818082359456376,1.716605336090438e-05,1.0,0.0,0.19444444444444442
0.2,16,6,oracle_edge_current,1.610163203281829e-06,1.2056298545643455e-07,50.12864443286592,1.531018222735746e-05,1.0,0.0,0.19444444444444442
0.2,16,6,learned_gate,1.610163203281829e-06,1.2056298545643455e-07,50.12864443286592,1.531018222735746e-05,1.0,0.0,0.19444444444444442
0.2,17,8,distance,1.7544111131287167e-06,1.0857162908926035e-07,64.27987603632606,1.1744309141994586e-05,1.0,0.0,0.203125
0.2,17,8,magnitude,1.4365135327429797e-06,8.947322837748407e-08,55.10985107982265,9.12373533888921e-06,1.0,0.0,0.203125
0.2,17,8,fisher_proxy,1.357998521793353e-06,9.632426599446502e-08,54.56374591160562,9.320924457511775e-06,1.0,0.0,0.203125
0.2,17,8,oracle_edge_current,1.243970258753164e-06,9.2169729261624e-08,51.765777674532856,8.48512382636e-06,1.0,0.0,0.203125
0.2,17,8,learned_gate,1.243970258753164e-06,9.2169729261624e-08,51.765777674532856,8.48512382636e-06,1.0,0.0,0.203125
0.2,18,4,distance,3.4144988532133304e-06,1.9675158810539247e-07,39.38793306469256,4.139969105547964e-05,1.0,0.0,0.1875
0.2,18,4,magnitude,5.268554373336296e-06,2.7755508138026284e-07,52.627551632730864,7.829515053826315e-05,1.0,0.0,0.1875
0.2,18,4,fisher_proxy,3.3818360556499284e-06,3.0521706526762215e-07,45.49172666413398,6.0291584305267733e-05,1.0,0.0,0.1875
0.2,18,4,oracle_edge_current,3.4144988532133304e-06,1.9675158810539247e-07,39.38793306469256,4.139969105547964e-05,1.0,0.0,0.1875
0.2,18,4,learned_gate,3.4144988532133304e-06,1.9675158810539247e-07,39.38793306469256,4.139969105547964e-05,1.0,0.0,0.1875
0.2,19,6,distance,2.0920478952269708e-06,1.0306991854543483e-07,60.239137929988296,1.6607610423119656e-05,1.0,0.0,0.19444444444444442
0.2,19,6,magnitude,1.9817458376208037e-06,1.0560936531992072e-07,58.85249631227348,1.5607429887886554e-05,1.0,0.0,0.19444444444444442
0.2,19,6,fisher_proxy,1.5117402879728675e-06,1.201677010887998e-07,53.511914972480945,1.532183367598417e-05,1.0,0.0,0.19444444444444442
0.2,19,6,oracle_edge_current,1.5435404747922663e-06,1.058322065636359e-07,51.786007699577866,1.3798802511072646e-05,1.0,0.0,0.19444444444444442
0.2,19,6,learned_gate,1.5435404747922663e-06,1.058322065636359e-07,51.786007699577866,1.3798802511072646e-05,1.0,0.0,0.19444444444444442
0.2,20,8,distance,4.942955805880185e-06,3.0770031269585816e-07,63.17556294559735,3.587731633889577e-05,1.0,0.0,0.203125
0.2,20,8,magnitude,4.687174223570502e-06,2.424558331476564e-07,57.66501708169331,2.9375872555671175e-05,1.0,0.0,0.203125
0.2,20,8,fisher_proxy,3.809090963378022e-06,2.7479776045373736e-07,54.01336071886266,2.8380061328834737e-05,1.0,0.0,0.203125
0.2,20,8,oracle_edge_current,3.6578811073386767e-06,2.507835685421489e-07,51.44283080350229,2.3850207420590537e-05,1.0,0.0,0.203125
0.2,20,8,learned_gate,3.5472561466009613e-06,2.712515294341789e-07,51.892061447623526,2.540884574170934e-05,1.0,0.0,0.203125
0.2,21,4,distance,5.094856661916452e-06,2.455105985442082e-07,57.312718774790525,5.6352665377951215e-05,1.0,0.0,0.1875
0.2,21,4,magnitude,6.330972846041218e-06,3.00605439020396e-07,66.79873961513739,8.118763673679212e-05,1.0,0.0,0.1875
0.2,21,4,fisher_proxy,4.437872022256678e-06,3.153459542187158e-07,56.333976315311254,6.877036075933593e-05,1.0,0.0,0.1875
0.2,21,4,oracle_edge_current,4.437872022256678e-06,3.153459542187158e-07,56.333976315311254,6.877036075933593e-05,1.0,0.0,0.1875
0.2,21,4,learned_gate,4.437872022256678e-06,3.153459542187158e-07,56.333976315311254,6.877036075933593e-05,1.0,0.0,0.1875
0.2,22,6,distance,4.394182802706116e-06,2.3726883712933105e-07,67.71776243594859,3.7658051483256566e-05,1.0,0.0,0.19444444444444442
0.2,22,6,magnitude,4.457001553093027e-06,2.3453908502015867e-07,67.65166693628271,3.839709730092292e-05,1.0,0.0,0.19444444444444442
0.2,22,6,fisher_proxy,3.4161485846244745e-06,2.7042256375614434e-07,62.220312095120576,3.611271896299707e-05,1.0,0.0,0.19444444444444442
0.2,22,6,oracle_edge_current,3.454445774787353e-06,2.4552303791231017e-07,60.801076605274915,3.216547721955006e-05,1.0,0.0,0.19444444444444442
0.2,22,6,learned_gate,3.454445774787353e-06,2.4552303791231017e-07,60.801076605274915,3.216547721955006e-05,1.0,0.0,0.19444444444444442
0.2,23,8,distance,3.284179569549665e-06,2.074230743933546e-07,61.44290654624797,2.2994748083538672e-05,1.0,0.0,0.203125
0.2,23,8,magnitude,2.8009997580953163e-06,1.80228602884962e-07,54.674228450902895,1.8822413715659947e-05,1.0,0.0,0.203125
0.2,23,8,fisher_proxy,2.499180524650572e-06,1.8422553391989734e-07,51.83209948157237,1.805031389564989e-05,1.0,0.0,0.203125
0.2,23,8,oracle_edge_current,2.378041306128759e-06,1.777567445914177e-07,50.195821167355824,1.702682449865557e-05,1.0,0.0,0.203125
0.2,23,8,learned_gate,2.3251413699967397e-06,1.882530577567271e-07,50.29660297044156,1.8080124096422736e-05,1.0,0.0,0.203125
0.2,24,4,distance,1.8520686207196268e-06,8.12722876084833e-08,56.28665992897536,1.8884911416031135e-05,1.0,0.0,0.1875
0.2,24,4,magnitude,2.688907159397134e-06,7.21163217588126e-08,70.23880214577756,1.7838217046123473e-05,1.0,0.0,0.1875
0.2,24,4,fisher_proxy,1.6424337324222789e-06,1.0858034678553446e-07,56.735922232504834,2.37768241603572e-05,1.0,0.0,0.1875
0.2,24,4,oracle_edge_current,1.8520686207196268e-06,8.12722876084833e-08,56.28665992897536,1.8884911416031135e-05,1.0,0.0,0.1875
0.2,24,4,learned_gate,1.6424337324222789e-06,1.0858034678553446e-07,56.735922232504834,2.37768241603572e-05,1.0,0.0,0.1875
0.2,25,6,distance,2.7790503120527638e-06,1.378867137316279e-07,58.09110602952556,2.1973690258496954e-05,1.0,0.0,0.19444444444444442
0.2,25,6,magnitude,2.7790503120527638e-06,1.378867137316279e-07,58.09110602952556,2.1973690258496954e-05,1.0,0.0,0.19444444444444442
0.2,25,6,fisher_proxy,2.0287942188974606e-06,1.6800737144058236e-07,53.18337287087126,2.0984310639533547e-05,1.0,0.0,0.19444444444444442
0.2,25,6,oracle_edge_current,2.077529097354915e-06,1.4719139147446093e-07,51.47547617125726,1.880358758396014e-05,1.0,0.0,0.19444444444444442
0.2,25,6,learned_gate,2.077529097354915e-06,1.4719139147446093e-07,51.47547617125726,1.880358758396014e-05,1.0,0.0,0.19444444444444442
0.2,26,8,distance,3.7231683458314086e-06,2.2898353027165593e-07,61.022099384245095,2.4529349114958037e-05,1.0,0.0,0.203125
0.2,26,8,magnitude,3.5176503276803522e-06,2.1675735442772747e-07,58.37350336649207,2.2645311836345728e-05,1.0,0.0,0.203125
0.2,26,8,fisher_proxy,2.8464314129898054e-06,2.0887395166764794e-07,52.68322191414625,1.923965788171276e-05,1.0,0.0,0.203125
0.2,26,8,oracle_edge_current,2.767101193589666e-06,2.0600176379138673e-07,51.93826464526749,1.8693733550018836e-05,1.0,0.0,0.203125
0.2,26,8,learned_gate,2.6886225648126613e-06,2.204774409035382e-07,52.24322130612421,1.980488919683542e-05,1.0,0.0,0.203125
0.2,27,4,distance,2.2478156512582375e-06,1.2777162973761036e-07,44.77396623308773,2.876514150730673e-05,1.0,0.0,0.1875
0.2,27,4,magnitude,4.046405233196215e-06,1.0691266837804028e-07,63.17734410399506,2.6420680403928963e-05,1.0,0.0,0.1875
0.2,27,4,fisher_proxy,2.183308381837126e-06,1.8197675271112952e-07,49.60478925418867,3.815381928280213e-05,1.0,0.0,0.1875
0.2,27,4,oracle_edge_current,2.2478156512582375e-06,1.2777162973761036e-07,44.77396623308773,2.876514150730673e-05,1.0,0.0,0.1875
0.2,27,4,learned_gate,2.2478156512582375e-06,1.2777162973761036e-07,44.77396623308773,2.876514150730673e-05,1.0,0.0,0.1875
0.2,28,6,distance,3.924528664976205e-06,2.1038172807000484e-07,52.9454557626882,3.2853041965282485e-05,1.0,0.0,0.19444444444444442
0.2,28,6,magnitude,4.1664705367390935e-06,2.2938936260754603e-07,55.709453757617254,3.6108565745833916e-05,1.0,0.0,0.19444444444444442
0.2,28,6,fisher_proxy,2.8614853076644925e-06,2.6774410305312744e-07,50.25880542568576,3.149622048213271e-05,1.0,0.0,0.19444444444444442
0.2,28,6,oracle_edge_current,2.812681125065793e-06,2.281024790497902e-07,46.90597689013956,2.74113510767699e-05,1.0,0.0,0.19444444444444442
0.2,28,6,learned_gate,2.812681125065793e-06,2.281024790497902e-07,46.90597689013956,2.74113510767699e-05,1.0,0.0,0.19444444444444442
0.2,29,8,distance,5.169296459729457e-06,3.180438649677263e-07,66.03872586234068,3.543220325688055e-05,1.0,0.0,0.203125
0.2,29,8,magnitude,5.356651890008925e-06,3.0511787594346187e-07,66.28335505937119,3.676927078986502e-05,1.0,0.0,0.203125
0.2,29,8,fisher_proxy,4.11345158172309e-06,2.91526933200183e-07,57.880015584189834,2.902070296787098e-05,1.0,0.0,0.203125
0.2,29,8,oracle_edge_current,4.04982788882099e-06,2.890228729002775e-07,57.39502088347342,2.8452494541790418e-05,1.0,0.0,0.203125
0.2,29,8,learned_gate,3.936051800686527e-06,3.056764223902862e-07,57.44785858059899,2.9729263540556405e-05,1.0,0.0,0.203125
0.2,30,4,distance,3.1997257508892436e-06,1.662683331725118e-07,50.91548114424166,3.702350629955466e-05,1.0,0.0,0.1875
0.2,30,4,magnitude,5.103826068454635e-06,1.4378462481387907e-07,67.02016568561471,3.4502599798036375e-05,1.0,0.0,0.1875
0.2,30,4,fisher_proxy,2.916513716912268e-06,2.2812469996251975e-07,53.15481844004858,4.78108089828231e-05,1.0,0.0,0.1875
0.2,30,4,oracle_edge_current,3.1997257508892436e-06,1.662683331725118e-07,50.91548114424166,3.702350629955466e-05,1.0,0.0,0.1875
0.2,30,4,learned_gate,2.916513716912268e-06,2.2812469996251975e-07,53.15481844004858,4.78108089828231e-05,1.0,0.0,0.1875
0.2,31,6,distance,3.2258014735715247e-06,1.6843832899492703e-07,64.30250612017957,2.6012460408325703e-05,1.0,0.0,0.19444444444444442
0.2,31,6,magnitude,3.3452433530733092e-06,1.743882578563353e-07,65.78374743783483,2.750939802627204e-05,1.0,0.0,0.19444444444444442
0.2,31,6,fisher_proxy,2.3607519018142844e-06,1.9343638222889808e-07,57.494887511584714,2.418362940001783e-05,1.0,0.0,0.19444444444444442
0.2,31,6,oracle_edge_current,2.4440498245195676e-06,1.7436378803917393e-07,56.6031722094814,2.214844822898411e-05,1.0,0.0,0.19444444444444442
0.2,31,6,learned_gate,2.3919578523083167e-06,1.7859152669155072e-07,56.95945160250784,2.1720642766558077e-05,1.0,0.0,0.19444444444444442
0.2,32,8,distance,1.2112457695579817e-06,7.86841243264418e-08,55.915324698911185,8.282397665963745e-06,1.0,0.0,0.203125
0.2,32,8,magnitude,1.3087353356898887e-06,7.271598751643016e-08,57.914299534534365,8.048100717841907e-06,1.0,0.0,0.203125
0.2,32,8,fisher_proxy,9.255576735490064e-07,7.283932987843109e-08,49.154076488023854,6.572955223159518e-06,1.0,0.0,0.203125
0.2,32,8,oracle_edge_current,9.101485969222981e-07,6.944732217763279e-08,48.277524076111646,6.516682805091609e-06,1.0,0.0,0.203125
0.2,32,8,learned_gate,8.974864897271414e-07,7.202342525077112e-08,48.509248361354466,6.3919682038949275e-06,1.0,0.0,0.203125
0.2,33,4,distance,2.641039322304542e-06,1.2670159187957271e-07,57.27767933693595,2.869851532913033e-05,1.0,0.0,0.1875
0.2,33,4,magnitude,2.641039322304542e-06,1.2670159187957271e-07,57.27767933693595,2.869851532913033e-05,1.0,0.0,0.1875
0.2,33,4,fisher_proxy,2.2924331670571773e-06,1.6284455911403204e-07,56.26410349190193,3.50492548514815e-05,1.0,0.0,0.1875
0.2,33,4,oracle_edge_current,2.2924331670571773e-06,1.6284455911403204e-07,56.26410349190193,3.50492548514815e-05,1.0,0.0,0.1875
0.2,33,4,learned_gate,2.2924331670571773e-06,1.6284455911403204e-07,56.26410349190193,3.50492548514815e-05,1.0,0.0,0.1875
0.2,34,6,distance,5.573750534325812e-06,3.111502649146277e-07,59.92194168971865,4.885609980847833e-05,1.0,0.0,0.19444444444444442
0.2,34,6,magnitude,5.2024646185661745e-06,2.889188945331479e-07,56.511159868282135,4.523464569746512e-05,1.0,0.0,0.19444444444444442
0.2,34,6,fisher_proxy,4.173855535627667e-06,3.5665838937036886e-07,54.52483467697441,4.476149430267078e-05,1.0,0.0,0.19444444444444442
0.2,34,6,oracle_edge_current,4.025876405006646e-06,2.930610399298799e-07,50.25502893678628,3.968996398595965e-05,1.0,0.0,0.19444444444444442
0.2,34,6,learned_gate,3.8573660855673505e-06,3.1010997192073796e-07,50.441269403808384,3.72752973912902e-05,1.0,0.0,0.19444444444444442
0.2,35,8,distance,1.6981336227791383e-06,1.1238337692104332e-07,61.88752279634898,1.1505962934866832e-05,1.0,0.0,0.203125
0.2,35,8,magnitude,1.8454163049854792e-06,9.827593195542667e-08,62.86607525305429,1.1549181740779538e-05,1.0,0.0,0.203125
0.2,35,8,fisher_proxy,1.3449938961294e-06,1.0422493803090213e-07,54.89338924582916,9.378907875044334e-06,1.0,0.0,0.203125
0.2,35,8,oracle_edge_current,1.324140651953511e-06,9.907435345846827e-08,53.74146625650322,9.358007602271554e-06,1.0,0.0,0.203125
0.2,35,8,learned_gate,1.2873646397572092e-06,1.0605911741090097e-07,54.71376467992447,9.026350092552258e-06,1.0,0.0,0.203125
0.2,36,4,distance,3.6113786955983828e-06,1.8905200964832473e-07,45.8023231186379,4.257697324297301e-05,1.0,0.0,0.1875
0.2,36,4,magnitude,6.262770123545656e-06,1.5785514805099876e-07,63.519717046465516,3.9041489994735685e-05,1.0,0.0,0.1875
0.2,36,4,fisher_proxy,3.3654523581100787e-06,2.7473757215492573e-07,49.53830657811289,5.7615616654619596e-05,1.0,0.0,0.1875
0.2,36,4,oracle_edge_current,3.6113786955983828e-06,1.8905200964832473e-07,45.8023231186379,4.257697324297301e-05,1.0,0.0,0.1875
0.2,36,4,learned_gate,3.3654523581100787e-06,2.7473757215492573e-07,49.53830657811289,5.7615616654619596e-05,1.0,0.0,0.1875
0.2,37,6,distance,3.507205029310012e-06,1.9165575694807865e-07,64.42203792154696,2.934052707549584e-05,1.0,0.0,0.19444444444444442
0.2,37,6,magnitude,3.4403117397707274e-06,1.894432102554379e-07,63.71725755737463,2.8933382167397353e-05,1.0,0.0,0.19444444444444442
0.2,37,6,fisher_proxy,2.6005035132427303e-06,2.180519975285328e-07,57.884433753390084,2.694642363379646e-05,1.0,0.0,0.19444444444444442
0.2,37,6,oracle_edge_current,2.675377643004152e-06,1.971052065008565e-07,56.8414786507316,2.4741023177653308e-05,1.0,0.0,0.19444444444444442
0.2,37,6,learned_gate,2.602861524204798e-06,2.0046081849730775e-07,56.92870842323566,2.4088473378674432e-05,1.0,0.0,0.19444444444444442
0.2,38,8,distance,4.46496295841992e-06,2.865175080743064e-07,53.87037993121652,3.145640185322651e-05,1.0,0.0,0.203125
0.2,38,8,magnitude,4.1611561130288495e-06,2.683098613410376e-07,51.00290701475888,2.866041591907642e-05,1.0,0.0,0.203125
0.2,38,8,fisher_proxy,3.325963450952612e-06,2.6237713875071444e-07,46.56514218973214,2.4389199352242914e-05,1.0,0.0,0.203125
0.2,38,8,oracle_edge_current,3.278692826926173e-06,2.48182517052045e-07,45.643531142563106,2.4273950182659997e-05,1.0,0.0,0.203125
0.2,38,8,learned_gate,3.2122427321154323e-06,2.5796296549679046e-07,45.719730768476914,2.359811712813588e-05,1.0,0.0,0.203125
0.2,39,4,distance,4.72836682183705e-06,2.5325562599442355e-07,51.48870290288519,5.667964176318373e-05,1.0,0.0,0.1875
0.2,39,4,magnitude,4.72836682183705e-06,2.5325562599442355e-07,51.48870290288519,5.667964176318373e-05,1.0,0.0,0.1875
0.2,39,4,fisher_proxy,4.329234524776589e-06,3.387745474814889e-07,53.40030161181184,7.166414744551086e-05,1.0,0.0,0.1875
0.2,39,4,oracle_edge_current,4.72836682183705e-06,2.5325562599442355e-07,51.48870290288519,5.667964176318373e-05,1.0,0.0,0.1875
0.2,39,4,learned_gate,4.329234524776589e-06,3.387745474814889e-07,53.40030161181184,7.166414744551086e-05,1.0,0.0,0.1875
0.2,40,6,distance,7.492696346905285e-06,3.6933281858628004e-07,64.09082740143678,6.047183115652931e-05,1.0,0.0,0.19444444444444442
0.2,40,6,magnitude,6.325650528015101e-06,3.9132008556363603e-07,58.561029443393096,5.843267501516228e-05,1.0,0.0,0.19444444444444442
0.2,40,6,fisher_proxy,5.314601959591446e-06,4.1214556762007016e-07,54.64954010500696,5.4376084025741364e-05,1.0,0.0,0.19444444444444442
0.2,40,6,oracle_edge_current,5.579744189577612e-06,3.699259210699268e-07,54.33398789358491,4.987721338908322e-05,1.0,0.0,0.19444444444444442
0.2,40,6,learned_gate,5.314601959591446e-06,4.1214556762007016e-07,54.64954010500696,5.4376084025741364e-05,1.0,0.0,0.19444444444444442
0.2,41,8,distance,1.220391083463108e-06,7.875343588426839e-08,58.33149800423916,8.83733182696044e-06,1.0,0.0,0.203125
0.2,41,8,magnitude,1.2042481527328152e-06,5.917433705441089e-08,53.62294070623738,7.514736853817607e-06,1.0,0.0,0.203125
0.2,41,8,fisher_proxy,9.358470551661691e-07,7.119459966361913e-08,50.43881421266549,7.011611450591967e-06,1.0,0.0,0.203125
0.2,41,8,oracle_edge_current,9.094200453268568e-07,6.147355656825103e-08,47.678019970085806,6.1163290783802805e-06,1.0,0.0,0.203125
0.2,41,8,learned_gate,8.797301492937878e-07,7.072560235661112e-08,49.189373081499944,6.467909489959496e-06,1.0,0.0,0.203125
0.2,42,4,distance,2.6160123376948315e-06,1.2593706190398057e-07,56.34681583196465,2.8659076629291838e-05,1.0,0.0,0.1875
0.2,42,4,magnitude,3.851325822203216e-06,1.1125587485743274e-07,70.89710075939799,2.7027931564893287e-05,1.0,0.0,0.1875
0.2,42,4,fisher_proxy,2.2792211607341093e-06,1.6322946648277814e-07,55.61405579393155,3.518501391406581e-05,1.0,0.0,0.1875
0.2,42,4,oracle_edge_current,2.2792211607341093e-06,1.6322946648277814e-07,55.61405579393155,3.518501391406581e-05,1.0,0.0,0.1875
0.2,42,4,learned_gate,2.2792211607341093e-06,1.6322946648277814e-07,55.61405579393155,3.518501391406581e-05,1.0,0.0,0.1875
0.2,43,6,distance,2.1117609431448487e-06,1.0915488902578286e-07,56.57778970668703,1.726750374106493e-05,1.0,0.0,0.19444444444444442
0.2,43,6,magnitude,2.0716089381665748e-06,1.0826928066396397e-07,55.98298546780362,1.7069120568232063e-05,1.0,0.0,0.19444444444444442
0.2,43,6,fisher_proxy,1.5566194775699463e-06,1.3272606951511168e-07,52.54786343470151,1.6298333607443237e-05,1.0,0.0,0.19444444444444442
0.2,43,6,oracle_edge_current,1.556929069962872e-06,1.1560839575826007e-07,49.964813377528685,1.4497627173056985e-05,1.0,0.0,0.19444444444444442
0.2,43,6,learned_gate,1.556929069962872e-06,1.1560839575826007e-07,49.964813377528685,1.4497627173056985e-05,1.0,0.0,0.19444444444444442
0.2,44,8,distance,4.06338594414445e-06,2.4905231149919134e-07,64.79619292516163,2.8615037118571362e-05,1.0,0.0,0.203125
0.2,44,8,magnitude,3.975750189642163e-06,2.0523119533465407e-07,61.08360047890837,2.449889372727005e-05,1.0,0.0,0.203125
0.2,44,8,fisher_proxy,3.167293665449119e-06,2.2396512298575754e-07,55.74686863149356,2.2812214422498503e-05,1.0,0.0,0.203125
0.2,44,8,oracle_edge_current,2.998330518176606e-06,2.239082032334446e-07,54.111179622400144,2.082728911892682e-05,1.0,0.0,0.203125
0.2,44,8,learned_gate,2.9630961792282786e-06,2.285395332851496e-07,54.360932441739116,2.0698900539737406e-05,1.0,0.0,0.203125
0.2,45,4,distance,3.2739629690088644e-06,1.6485535240706938e-07,53.57077615539031,3.640933391918919e-05,1.0,0.0,0.1875
0.2,45,4,magnitude,3.6218608927928813e-06,2.0032046143289624e-07,58.70865930019289,4.348161205164741e-05,1.0,0.0,0.1875
0.2,45,4,fisher_proxy,2.8671953537391195e-06,2.1915991867140303e-07,53.594975681572635,4.584631743250957e-05,1.0,0.0,0.1875
0.2,45,4,oracle_edge_current,3.2739629690088644e-06,1.6485535240706938e-07,53.57077615539031,3.640933391918919e-05,1.0,0.0,0.1875
0.2,45,4,learned_gate,2.8671953537391195e-06,2.1915991867140303e-07,53.594975681572635,4.584631743250957e-05,1.0,0.0,0.1875
0.2,46,6,distance,8.118254746568298e-06,3.637274738572015e-07,69.83318086248565,6.240026286648094e-05,1.0,0.0,0.19444444444444442
0.2,46,6,magnitude,5.971631401862478e-06,3.4999750218007944e-07,56.977009636700174,4.977798018255407e-05,1.0,0.0,0.19444444444444442
0.2,46,6,fisher_proxy,5.259653630925347e-06,3.557963040432266e-07,53.49267997914854,5.0290298863436706e-05,1.0,0.0,0.19444444444444442
0.2,46,6,oracle_edge_current,5.259653630925347e-06,3.557963040432266e-07,53.49267997914854,5.0290298863436706e-05,1.0,0.0,0.19444444444444442
0.2,46,6,learned_gate,5.259653630925347e-06,3.557963040432266e-07,53.49267997914854,5.0290298863436706e-05,1.0,0.0,0.19444444444444442
0.2,47,8,distance,1.9235471666409025e-06,1.0761002404410388e-07,58.34780834733794,1.2520099918617348e-05,1.0,0.0,0.203125
0.2,47,8,magnitude,1.659889380793006e-06,9.30839890517303e-08,51.69005011717566,1.0203257568204954e-05,1.0,0.0,0.203125
0.2,47,8,fisher_proxy,1.355042461742099e-06,9.160449916056858e-08,46.39649018875472,9.139742971689307e-06,1.0,0.0,0.203125
0.2,47,8,oracle_edge_current,1.2562459461383975e-06,9.551817575656592e-08,45.26545265407259,9.289890658039642e-06,1.0,0.0,0.203125
0.2,47,8,learned_gate,1.2562459461383975e-06,9.551817575656592e-08,45.26545265407259,9.289890658039642e-06,1.0,0.0,0.203125
0.2,48,4,distance,3.750081873437564e-06,1.6293483966862972e-07,61.138019728210004,3.784013823348472e-05,1.0,0.0,0.1875
0.2,48,4,magnitude,4.450479057397568e-06,1.9219887381107685e-07,68.71627447983514,5.160342174837583e-05,1.0,0.0,0.1875
