frequency_hz,Y11_real_s,Y11_imag_s,Y12_real_s,Y12_imag_s,Y22_real_s,Y22_imag_s
4100004.7465720135,1.0471884296601116e-05,-0.004319689099441911,4.1850092041746865e-05,-0.021735043583340573,0.00016744128629155985,-0.08612287604089885
4222111.0220206035,9.875806751304585e-06,-0.00412905706828777,3.94639293851548e-05,-0.021126807894912156,0.00015789665463648362,-0.08358279486840814
4347853.864601568,9.313770912728392e-06,-0.003941952456704326,3.721375228200166e-05,-0.020536785443414734,0.00014889613259094086,-0.08111469233702479
4477341.578498763,8.783841464329436e-06,-0.003758211108498496,3.509180596466457e-05,-0.01996446983688227,0.00014040870545455888,-0.07871644173085096
4610685.693409542,8.284193937513168e-06,-0.0035776714239209202,3.3090777408518985e-05,-0.01940937012863922,0.00013240512665212568,-0.07638597636435929
4748001.060606883,7.813108459917779e-06,-0.0034001741778316025,3.120377011317789e-05,-0.018871010419537895,0.00012485781696926256,-0.0741212877887587
4889405.951862543,7.368963870387132e-06,-0.0032255623337339966,2.9424280315236343e-05,-0.018348929476696876,0.00011774076953503018,-0.07192042404631982
5035022.16131628,6.950232181635232e-06,-0.0030536808524812414,2.77461745498411e-05,-0.017842680369011377,0.00011102946022455086,-0.06978148797080924
5184975.1103789555,6.555473373092651e-06,-0.002884376494251051,2.616366848288689e-05,-0.017351830119838103,0.00010470076317351971,-0.06770263553216888
5339393.955759894,6.18333049792733e-06,-0.0027174976121323857,2.4671306939802132e-05,-0.016875959377412677,9.873287111414699e-05,-0.06568207422351968
5498411.700711461,5.832525089777033e-06,-0.002552893935355044,2.3263945060747044e-05,-0.01641466210374901,9.310522025890054e-05,-0.06371806148851128
5662165.309586723,5.50185285634881e-06,-0.002390416339807421,2.1936730515591318e-05,-0.015967545283002964,8.779841947422374e-05,-0.06180890318694071
5830795.825808921,5.190179648775154e-06,-0.002229916603009141,2.0685086715250987e-05,-0.01553422865056529,8.279418350144068e-05,-0.05995295209645041
6004448.493354256,4.896437697530789e-06,-0.0020712471401074586,1.9504696958858442e-05,-0.015114344444507074,7.807526999634829e-05,-0.05814860644794384
6183272.881852683,4.619622107868527e-06,-0.0019142607167156045,1.839148945873402e-05,-0.014707537181436326,7.362542017249843e-05,-0.056394308492145495
6367423.015414496,4.358787610244647e-06,-0.0017588101334652419,1.734162318723965e-05,-0.014313463459383235,6.942930284618604e-05,-0.054688543094455144
6557057.505293566,4.113045564191457e-06,-0.0016047478759409796,1.6351474491200156e-05,-0.013931791791027454,6.547246169352571e-05,-0.053029836354873294
6752339.686501552,3.881561217756226e-06,-0.0014519257221290507,1.541762442063148e-05,-0.013562202471476574,6.174126554200785e-05,-0.05141675424930392
6953437.758490817,3.6635512292036928e-06,-0.0013001942975314623,1.4536846718840803e-05,-0.013204387485947372,5.8222861530591956e-05,-0.04984790128790967
7160524.930027109,3.458281463542936e-06,-0.0011494025655333848,1.370609642040271e-05,-0.012858050464187035,5.4905130983927484e-05,-0.04832191918538392
7373779.568376837,3.265065084077972e-06,-0.000999397237257553,1.2922499001753036e-05,-0.012522906690402319,5.177664785782881e-05,-0.04683748553691053
7593385.352937506,3.0832609693282845e-06,-0.0008500220807250297,1.2183340025809633e-05,-0.012198683180012949,4.8826639625043926e-05,-0.0453933124921716
7819531.433443478,2.9122724993461048e-06,-0.0007011171032721732,1.1486055216502169e-05,-0.011885118837921572,4.6044950482871576e-05,-0.04398814541782187
8052412.592883437,2.7515467742023556e-06,-0.0005525175733027288,1.0828220890540175e-05,-0.01158196471752627,4.342200677799558e-05,-0.04262076153630284
8292229.415269919,2.600574353466021e-06,-0.0004040528367870687,1.0207544660850415e-05,-0.01128898440583442,4.094878455963299e-05,-0.041289968525341
8539188.458405295,2.458889642252113e-06,-0.0002555448693154147,9.621856306962389e-06,-0.01100595456844048,3.861677919101539e-05,-0.039994603057695116
8793502.431793068,2.3260721020105916e-06,-0.00010680648427557546,9.069098679227938e-06,-0.01073266569976298,3.641797697293941e-05,-0.038733529254034976
9055390.379847812,2.2017485406639264e-06,4.236091065537399e-05,8.547318461563284e-06,-0.01046892314025677,3.434482876442981e-05,-0.03750563701248394
9325077.870561253,2.0855968495419587e-06,0.00019217015686178417,8.054656554158184e-06,-0.010214548445512854,3.239022562852702e-05,-0.03630984016503694
9602797.189787507,1.9773517239780522e-06,0.0003428519943283522,7.5893377417124326e-06,-0.009969381225614391,3.0547476592607085e-05,-0.035145074391845194
9888787.541314196,1.8768131634056618e-06,0.0004946598089731018,7.149659165261619e-06,-0.009733281622141545,2.8810288703390394e-05,-0.0340102947961865
10183295.252892325,1.7838589504637865e-06,0.0006478758964714726,6.733976884811915e-06,-0.009506133663301025,2.717274969517999e-05,-0.03290447300091226
10486573.98840199,1.698462951331931e-06,0.0008028198543232768,6.340689451513297e-06,-0.009287849848679908,2.5629313807169345e-05,-0.03182659356331438
10798884.966336962,1.6207221269545346e-06,0.0009598600133174911,5.968216806594667e-06,-0.009078377487331962,2.417479163682932e-05,-0.030775649406284328
11120497.184795896,1.5508968963516623e-06,0.0011194292946775427,5.614971817398716e-06,-0.008877707586219632,2.2804345500669843e-05,-0.029750635806377462
11451687.65317459,1.4894725071967456e-06,0.0012820476526766633,5.279320027091488e-06,-0.008685887531057812,2.151349277627925e-05,-0.028750542223284853
11792741.630758148,1.4372544241135402e-06,0.001448354558342765,4.959520112693194e-06,-0.008503039547258373,2.0298121478339094e-05,-0.02777434082603733
12143952.87241914,1.395520610865486e-06,0.0016191572219744635,4.653631866615652e-06,-0.008329388219048661,1.915452559601952e-05,-0.026820969828417196
12505623.881632999,1.3662725214551605e-06,0.0017955042766778688,4.359367611618073e-06,-0.008165302661423643,1.8079474004059853e-05,-0.0258893084122456
12878066.171028879,1.3526647330125383e-06,0.0019788021801034035,4.073841005802328e-06,-0.0080113632776788,1.7070339409644688e-05,-0.024978137519070187
13261600.530699944,1.359774212503989e-06,0.0021710064072633945,3.7931205012604337e-06,-0.007868471566682633,1.61253407019576e-05,-0.02408607587707251
13656557.304504862,1.3960541401104422e-06,0.0023749503674960976,3.5113887511823572e-06,-0.0077380392178611895,1.5244013135088346e-05,-0.02321147039140331
14063276.674597707,1.4762683382323825e-06,0.0025949438481250864,3.219249308909612e-06,-0.007622332404698078,1.4428170585676652e-05,-0.022352197168831495
14482108.954432026,1.6279194608551644e-06,0.002837939983355577,2.9000205233931052e-06,-0.007525143520780603,1.3684028415920035e-05,-0.02150527393644963
14913414.890491005,1.9068863006151714e-06,0.0031160208378215827,2.5207225793779725e-06,-0.0074532225562628585,1.302738557086191e-05,-0.02066603479407228
15357565.973003762,2.4411584792116196e-06,0.003452347514847379,2.006869724100587e-06,-0.007419704837788461,1.2498142465736e-05,-0.01982615449424821
15814944.75591551,3.5797506631743917e-06,0.0038979295680374388,1.1566282586955514e-06,-0.007453774639826124,1.220977572502907e-05,-0.01896807833302433
16285945.186386907,6.580163692148145e-06,0.004592228308451957,-7.555330991128982e-07,-0.007635598474803222,1.2577845637498175e-05,-0.018044883789297972
16770972.944106558,1.9189485799851212e-05,0.006105196449066638,-8.196981253244394e-06,-0.0082935302653598,1.6175626445124663e-05,-0.01686657704824815
17270445.790709056,0.0003670399247347777,0.016853033979300172,-0.00020894338889761554,-0.014280336934310484,0.00013128130404597055,-0.01263423913950723
17784793.929599285,6.174090563571856e-05,-0.002118019562862333,-3.303011517411492e-05,-0.0031322481138033173,2.9217444667942287e-05,-0.018301381874603395
18314460.376492973,1.2158706171778969e-05,0.0013906569941972908,-4.516045293592541e-06,-0.004946296664486306,1.2161405884350938e-05,-0.016513409987694974
18859901.34099286,3.60654409229441e-05,0.003252754903610026,-1.5834269094868832e-05,-0.005750415674798959,1.6863491093954745e-05,-0.015355845260034306
19421586.619528726,8.248176926136706e-06,0.0024043561166995305,-2.2374097184353604e-06,-0.005185707992722827,9.637721516649198e-06,-0.014909857113900457
20000000.0,2.433050803590054e-06,0.0030519504201520493,6.574117969048178e-07,-0.00534944510260564,7.651805423114886e-06,-0.01412688787680598
